"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","MaasPrecip_1","MaasTemp_1"
"3343",45099,"PTRM V89004, Doaks Butte","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3344",45099,"PTRM V89004, Doaks Butte","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3345",45099,"PTRM V89004, Doaks Butte","Thoracosaurus neocesariensis","species","NO_FAMILY_SPECIFIED","Thoracosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3346",45099,"PTRM V89004, Doaks Butte","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3347",45099,"PTRM V89004, Doaks Butte","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3348",45099,"PTRM V89004, Doaks Butte","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3349",45099,"PTRM V89004, Doaks Butte","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3350",45099,"PTRM V89004, Doaks Butte","Alphadon marshi","species","Alphadontidae","Alphadon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3351",45099,"PTRM V89004, Doaks Butte","Aletridelphys florencae","species","Pediomyidae","Aletridelphys","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3352",45099,"PTRM V89004, Doaks Butte","Meniscoessus","genus","Cimolomyidae","Meniscoessus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3353",45099,"PTRM V89004, Doaks Butte","Meniscoessus","genus","Cimolomyidae","Meniscoessus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3354",45099,"PTRM V89004, Doaks Butte","Multituberculata","order","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3355",45099,"PTRM V89004, Doaks Butte","Metatheria","subclass","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3356",45099,"PTRM V89004, Doaks Butte","Mammalia","class","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3357",45100,"PTRM V91002, Doaks Butte","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3358",45101,"PTRM V92040, Doaks Butte","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3359",45102,"PTRM V89003","Tetrapoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3360",45102,"PTRM V89003","Albanerpetontidae","family","Albanerpetontidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3361",45102,"PTRM V89003","Scapherpetontidae","species","Scapherpetontidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3362",45102,"PTRM V89003","Boremys","genus","Baenidae","Boremys","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3363",45102,"PTRM V89003","Caudata","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3364",45102,"PTRM V89003","Lepidosauria","superorder","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3365",45102,"PTRM V89003","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3366",45102,"PTRM V89003","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3367",45102,"PTRM V89003","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3368",45102,"PTRM V89003","Hadrosaurinae","subfamily","Hadrosauridae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3369",45102,"PTRM V89003","Thescelosaurus neglectus","species","Thescelosauridae","Thescelosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3370",45102,"PTRM V89003","Caenagnathidae","family","Caenagnathidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3371",45102,"PTRM V89003","Tyrannosaurus rex","species","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3372",45102,"PTRM V89003","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3373",45102,"PTRM V89003","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3374",45102,"PTRM V89003","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3375",45102,"PTRM V89003","Habrosaurus dilatus","species","Sirenidae","Habrosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3376",45102,"PTRM V89003","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3377",45102,"PTRM V89003","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3378",45102,"PTRM V89003","Thoracosaurus neocesariensis","species","NO_FAMILY_SPECIFIED","Thoracosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3379",45102,"PTRM V89003","Didelphodon","genus","Stagodontidae","Didelphodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3380",45102,"PTRM V89003","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3381",45102,"PTRM V89003","Meniscoessus","genus","Cimolomyidae","Meniscoessus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3382",45102,"PTRM V89003","Mammalia","class","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3383",45103,"PTRM V92007, Mud Buttes","Torosaurus latus","species","Ceratopsidae","Torosaurus","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3384",45104,"PTRM V94002, Mud Buttes","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3385",45105,"PTRM V88054, Mud Buttes","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3386",45106,"PTRM V88040, Mud Buttes","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3387",45107,"PTRM V88046, Mud Buttes","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3388",45108,"PTRM V88002, Mud Buttes","Hadrosaurinae","subfamily","Hadrosauridae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3389",45109,"PTRM V88018, Mud Buttes","Scapherpetontidae","species","Scapherpetontidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3390",45109,"PTRM V88018, Mud Buttes","Caudata","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3391",45109,"PTRM V88018, Mud Buttes","Lepidosauria","superorder","","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3392",45109,"PTRM V88018, Mud Buttes","Trionychidae","family","Trionychidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3393",45109,"PTRM V88018, Mud Buttes","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3394",45109,"PTRM V88018, Mud Buttes","Aves","class","","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3395",45109,"PTRM V88018, Mud Buttes","Mammalia","class","","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3396",45109,"PTRM V88018, Mud Buttes","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3397",45109,"PTRM V88018, Mud Buttes","Hadrosaurinae","subfamily","Hadrosauridae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3398",45109,"PTRM V88018, Mud Buttes","Tyrannosaurus rex","species","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3399",45109,"PTRM V88018, Mud Buttes","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3400",45109,"PTRM V88018, Mud Buttes","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3401",45109,"PTRM V88018, Mud Buttes","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3402",45109,"PTRM V88018, Mud Buttes","Adocus","genus","Adocidae","Adocus","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3403",45109,"PTRM V88018, Mud Buttes","Baenidae","family","Baenidae","","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3404",45109,"PTRM V88018, Mud Buttes","Chelydridae","unranked clade","Chelydridae","NO_GENUS_SPECIFIED","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3405",45109,"PTRM V88018, Mud Buttes","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3406",45109,"PTRM V88018, Mud Buttes","Plesiobaena antiqua","species","Baenidae","Plesiobaena","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
"3407",45109,"PTRM V88018, Mud Buttes","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2210,0.990000009536743,840.345581054688,8581.0546875,85,0.0693354681134224,32.6165924072266,6.70490455627441,11998,1.5167140190897e-05,278.243377685547
